snapped_at;coin;price;market_cap;total_volume
2014-04-27 00:00:00 UTC;doge;;;4305437021.636589
2014-04-28 00:00:00 UTC;doge;;;10526696332.184385
2014-04-29 00:00:00 UTC;doge;;;7990993509.038743
2014-04-30 00:00:00 UTC;doge;;;6772196694.642851
2014-05-01 00:00:00 UTC;doge;;;2903829011.5480433
2014-05-02 00:00:00 UTC;doge;;;3028877867.712574
2014-05-03 00:00:00 UTC;doge;;;2814469210.055248
2014-05-04 00:00:00 UTC;doge;;;3207377757.952069
2014-05-05 00:00:00 UTC;doge;;;3085875712.6353264
2014-05-06 00:00:00 UTC;doge;;;4220122971.4397507
2014-05-07 00:00:00 UTC;doge;;;3679356403.6418576
2014-05-08 00:00:00 UTC;doge;;;2808873201.812443
2014-05-09 00:00:00 UTC;doge;;;3911543845.056174
2014-05-10 00:00:00 UTC;doge;;;2885186513.750642
2014-05-11 00:00:00 UTC;doge;;;2387184455.737906
2014-05-12 00:00:00 UTC;doge;;;3113351952.767731
2014-05-13 00:00:00 UTC;doge;;;2278486067.5882816
2014-05-14 00:00:00 UTC;doge;;;2688617035.8001676
2014-05-15 00:00:00 UTC;doge;;;3685101742.3432055
2014-05-16 00:00:00 UTC;doge;;;3206621610.475889
2014-05-17 00:00:00 UTC;doge;;;1570225758.5755405
2014-05-18 00:00:00 UTC;doge;;;2072509479.109678
2014-05-19 00:00:00 UTC;doge;;;2216119460.9233184
2014-05-20 00:00:00 UTC;doge;;;3808219240.676232
2014-05-21 00:00:00 UTC;doge;;;4053762424.1461453
2014-05-22 00:00:00 UTC;doge;;;7506304584.728279
2014-05-23 00:00:00 UTC;doge;;;6646060842.920857
2014-05-24 00:00:00 UTC;doge;;;3416309155.432133
2014-05-25 00:00:00 UTC;doge;;;7006345068.241851
2014-05-26 00:00:00 UTC;doge;;;4513643385.321666
2014-05-27 00:00:00 UTC;doge;;;3543444528.9747334
2014-05-28 00:00:00 UTC;doge;;;2760129759.7883763
2014-05-29 00:00:00 UTC;doge;;;1939433976.7462914
2014-05-30 00:00:00 UTC;doge;;;5986326835.983819
2014-05-31 00:00:00 UTC;doge;;;4188040196.3141446
2014-06-01 00:00:00 UTC;doge;;;9150450884.233292
2014-06-02 00:00:00 UTC;doge;;;4720973901.45816
2014-06-03 00:00:00 UTC;doge;;;3748476069.6761756
2014-06-04 00:00:00 UTC;doge;;;3353174166.713277
2014-06-05 00:00:00 UTC;doge;;;2674027442.478696
2014-06-06 00:00:00 UTC;doge;;;2581166888.3112545
2014-06-07 00:00:00 UTC;doge;;;2015606979.8714948
2014-06-08 00:00:00 UTC;doge;;;1709001960.0566576
2014-06-09 00:00:00 UTC;doge;4.267918890872;348833362530.453;2002115560.9393313
2014-06-10 00:00:00 UTC;doge;4.532804643886;371239901749.9289;3033886347.869415
2014-06-11 00:00:00 UTC;doge;4.899064682424;402013971722.4818;7030610204.657499
2014-06-12 00:00:00 UTC;doge;4.398600580096;361653297200.5525;4504340683.319826
2014-06-13 00:00:00 UTC;doge;4.445692538931;366213728515.4263;2482808136.400363
2014-06-14 00:00:00 UTC;doge;4.252376059407;350948410256.22125;1809985806.4629502
2014-06-15 00:00:00 UTC;doge;4.403235721311;364097865227.8795;1672077983.1476343
2014-06-16 00:00:00 UTC;doge;4.103759671176;339953219851.70013;2706906474.3966823
2014-06-17 00:00:00 UTC;doge;4.252310287716;352979838749.25476;1113477207.303344
2014-06-18 00:00:00 UTC;doge;4.197558894234;349077733927.28217;1460349413.8763077
2014-06-19 00:00:00 UTC;doge;4.177781812771403;348129153565.82086;2107010566.4055145
2014-06-20 00:00:00 UTC;doge;4.1485329952908865;346375876822.63586;1839569648.7311053
2014-06-21 00:00:00 UTC;doge;4.06678777663557;340197803369.78925;1695498204.6600113
2014-06-22 00:00:00 UTC;doge;4.017736871114809;336654032236.9429;2294471953.081771
2014-06-23 00:00:00 UTC;doge;3.9220616230860257;329371131818.5439;4968262981.683866
2014-06-24 00:00:00 UTC;doge;3.6394921285167046;306236262230.71857;3998131503.646043
2014-06-25 00:00:00 UTC;doge;3.1440109036265835;265060024779.64285;5320637116.924188
2014-06-26 00:00:00 UTC;doge;3.56897326212658;301467892554.0099;3149982862.773337
2014-06-27 00:00:00 UTC;doge;3.512230040120398;297231972212.56494;2389816183.6034493
2014-06-28 00:00:00 UTC;doge;3.253358760846469;275844013688.66486;2069883470.0971928
2014-06-29 00:00:00 UTC;doge;3.1788895641271537;270033019201.36578;2008350426.020654
2014-06-30 00:00:00 UTC;doge;3.172473378710525;270008277433.65454;2720863347.7517443
2014-07-01 00:00:00 UTC;doge;3.0315823081934976;258507059295.46005;3294468137.158423
2014-07-02 00:00:00 UTC;doge;2.6293049766176613;224633898389.98425;3662358958.263926
2014-07-03 00:00:00 UTC;doge;2.569158036208315;219906648633.19937;2589177865.6143246
2014-07-04 00:00:00 UTC;doge;2.753528291147506;236124912113.43655;2684336629.290693
2014-07-05 00:00:00 UTC;doge;2.628842481615534;225851629182.15552;1747591687.0564651
2014-07-06 00:00:00 UTC;doge;2.7648355631821384;237978607356.20706;1964632730.653011
2014-07-07 00:00:00 UTC;doge;2.6210223415894816;226017194472.15515;1323158437.056233
2014-07-08 00:00:00 UTC;doge;3.045271983683127;263073300341.9992;3029972177.6945133
2014-07-09 00:00:00 UTC;doge;3.2719635439796835;282742087643.06934;6796413536.323905
2014-07-10 00:00:00 UTC;doge;3.0936521876646923;267333564761.53174;3568006233.104018
2014-07-11 00:00:00 UTC;doge;3.1328715272737857;270722648352.4724;1873426062.3798733
2014-07-12 00:00:00 UTC;doge;3.1559536714688123;272717259095.91675;1163598810.22501
2014-07-13 00:00:00 UTC;doge;3.094305052225857;267389981126.3508;1386135833.1219058
2014-07-14 00:00:00 UTC;doge;2.9717919079146773;256803181572.91586;1535496941.7082894
2014-07-15 00:00:00 UTC;doge;2.9305002127314523;253235018315.13513;1609374179.4950678
2014-07-16 00:00:00 UTC;doge;2.746929885393823;237372048913.6994;2206259803.539039
2014-07-17 00:00:00 UTC;doge;3.0126885048911247;260337202979.69284;2039769323.0527112
2014-07-18 00:00:00 UTC;doge;2.8598652181066875;250774431312.73016;1728953456.7794425
2014-07-19 00:00:00 UTC;doge;2.752397941229467;241566682470.15128;969469745.7079598
2014-07-20 00:00:00 UTC;doge;2.726493163734691;239512063760.07043;1201277325.976083
2014-07-21 00:00:00 UTC;doge;2.690493011134779;236562405151.92877;821471078.148782
